uid,target_id,dec,kepid,kepler_name,kepoi_name,koi_bin_oedp_sig,koi_comment,koi_count,koi_datalink_dvr,koi_datalink_dvs,koi_depth,koi_depth_err1,koi_depth_err2,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_msky,koi_dikco_msky_err,koi_disp_prov,koi_disposition,koi_dor,koi_dor_err1,koi_dor_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_fittype,koi_fpflag_co,koi_fpflag_ec,koi_fpflag_nt,koi_fpflag_ss,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_stat_sig,koi_gmag,koi_hmag,koi_imag,koi_impact,koi_impact_err1,koi_impact_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_jmag,koi_kepmag,koi_kmag,koi_ldm_coeff1,koi_ldm_coeff2,koi_ldm_coeff3,koi_ldm_coeff4,koi_limbdark_mod,koi_longp,koi_longp_err1,koi_longp_err2,koi_max_mult_ev,koi_max_sngle_ev,koi_model_chisq,koi_model_dof,koi_model_snr,koi_num_transits,koi_parm_prov,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_quarters,koi_rmag,koi_ror,koi_ror_err1,koi_ror_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_score,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_sparprov,koi_srad,koi_srad_err1,koi_srad_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_tce_delivname,koi_tce_plnt_num,koi_teq,koi_teq_err1,koi_teq_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_trans_mod,koi_vet_date,koi_vet_stat,koi_zmag,ra
kplr008396288-01,8396288,44.306229,8396288,,K05512.01,,,1,008/008396/008396288/dv/kplr008396288-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,17.265,14.703,16.266,,,,,,,,,,,,,15.057,16.565,14.633,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,8.5852872,0.0001041,-0.0001041,,,,,16.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454970.397,0.00995,-0.00995,137.39662,0.00995,-0.00995,,2018-08-16,Done,16.068,301.05518
kplr008415353-01,8415353,44.485004,8415353,,K05514.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.231,12.505,13.679,,,,,,,,,,,,,12.751,13.845,12.473,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,102.100752,0.002542,-0.002542,,,,,13.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454981.966,0.0187,-0.0187,148.9663,0.0187,-0.0187,,2018-08-16,Done,,284.7644
kplr008429817-01,8429817,44.431751,8429817,,K05515.01,,,1,008/008429/008429817/dv/kplr008429817-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.342,12.444,13.785,,,,,,,,,,,,,12.787,13.952,12.378,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,6.263491873,7.32e-06,-7.32e-06,,,,,13.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454967.898,0.000971,-0.000971,134.897906,0.000971,-0.000971,,2018-08-16,Done,13.682,291.45227
kplr008432249-01,8432249,44.476212,8432249,,K05517.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.721,11.817,13.603,,,,,,,,,,,,,12.306,13.938,11.699,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,335.43143,0.02462,-0.02462,,,,,13.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455228.181,0.0511,-0.0511,395.1813,0.0511,-0.0511,,2018-08-16,Done,13.409,292.39389
kplr008439618-01,8439618,44.477032,8439618,,K05518.01,,,1,008/008439/008439618/dv/kplr008439618-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.848,13.788,15.102,,,,,,,,,,,,,14.134,15.326,13.719,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,558.21886,0.01164,-0.01164,,,,,15.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455252.823,0.0151,-0.0151,419.8232,0.0151,-0.0151,,2018-08-16,Done,15.024,295.06573
kplr008507586-01,8507586,44.542122,8507586,,K05528.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.69,13.541,14.946,,,,,,,,,,,,,13.912,15.169,13.474,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,201.621794,0.007555,-0.007555,,,,,15.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455094.772,0.0269,-0.0269,261.7721,0.0269,-0.0269,,2018-08-16,Done,14.857,296.19122
kplr008525101-01,8525101,44.560661,8525101,,K05532.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.329,11.141,13.051,,,,,,,,,,,,,11.689,13.434,11.017,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,24.6777128,0.0005909,-0.0005909,,,,,13.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454969.514,0.0152,-0.0152,136.5139,0.0152,-0.0152,,2018-08-16,Done,12.831,300.83527
kplr008525286-01,8525286,44.597328,8525286,,K05533.01,,,1,008/008525/008525286/dv/kplr008525286-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.588,12.489,13.349,,,,,,,,,,,,,12.621,13.43,12.405,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,113.05980069,,,,,,,13.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455074.009,,,241.0089927,,,,2018-08-16,Done,13.372,300.90146
kplr008547213-01,8547213,44.657581,8547213,,K05536.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.553,13.265,14.811,,,,,,,,,,,,,13.668,15.033,13.138,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,392.72811,0.03037,-0.03037,,,,,14.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455204.411,0.0461,-0.0461,371.411,0.0461,-0.0461,,2018-08-16,Done,14.679,286.11234
kplr008547537-01,8547537,44.658772,8547537,,K05539.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.235,13.734,15.303,,,,,,,,,,,,,14.175,15.583,13.57,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,374.05697,0.02385,-0.02385,,,,,15.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455010.056,0.0259,-0.0259,177.0559,0.0259,-0.0259,,2018-08-16,Done,15.225,286.29144
kplr008548454-01,8548454,44.63987,8548454,,K05541.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.207,13.185,14.481,,,,,,,,,,,,,13.501,14.699,13.157,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,339.633833,0.008837,-0.008837,,,,,14.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455093.955,0.0163,-0.0163,260.9552,0.0163,-0.0163,,2018-08-16,Done,14.417,286.80566
kplr008570210-01,8570210,44.613892,8570210,,K05545.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.06,12.097,13.413,,,,,,,,,,,,,12.422,13.607,12.032,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,541.04472,0.02119,-0.02119,,,,,13.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455205.478,0.0277,-0.0277,372.4781,0.0277,-0.0277,,2018-08-16,Done,13.341,295.59698
kplr008571421-01,8571421,44.645088,8571421,,K05546.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.226,13.502,14.686,,,,,,,,,,,,,13.777,14.848,13.489,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,514.271499,0.006193,-0.006193,,,,,14.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455249.768,0.00884,-0.00884,416.76798,0.00884,-0.00884,,2018-08-16,Done,14.636,295.97278
kplr008574794-01,8574794,44.61042,8574794,,K05547.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.405,13.252,14.614,,,,,,,,,,,,,13.605,14.851,13.162,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,571.14302,0.04464,-0.04464,,,,,14.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455084.039,0.0603,-0.0603,251.0392,0.0603,-0.0603,,2018-08-16,Done,14.523,296.9707
kplr008613769-01,8613769,44.792,8613769,,K05550.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.495,14.294,15.73,,,,,,,,,,,,,14.676,15.959,14.295,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,540.39267,0.02241,-0.02241,,,,,15.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455029.085,0.0224,-0.0224,196.0854,0.0224,-0.0224,,2018-08-16,Done,15.639,287.08969
kplr008644545-01,8644545,44.744061,8644545,,K05552.01,,,1,008/008644/008644545/dv/kplr008644545-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.963,11.594,13.079,,,,,,,,,,,,,12.013,13.344,11.525,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,295.958914,0.001981,-0.001981,,,,,13.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454971.925,0.00474,-0.00474,138.92548,0.00474,-0.00474,,2018-08-16,Done,12.951,298.13864
kplr008644911-01,8644911,44.756432,8644911,,K05553.01,,,1,008/008644/008644911/dv/kplr008644911-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.191,13.707,15.261,,,,,,,,,,,,,14.109,15.54,13.64,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,120.938669,0.002468,-0.002468,,,,,15.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455079.252,0.0181,-0.0181,246.252,0.0181,-0.0181,,2018-08-16,Done,15.104,298.23279
kplr008652997-01,8652997,44.78532,8652997,,K05554.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,11.539,9.865,11.039,,,,,,,,,,,,,10.152,11.189,9.825,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,362.22202,0.03126,-0.03126,,,,,11.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455218.738,0.0661,-0.0661,385.738,0.0661,-0.0661,,2018-08-16,Done,10.981,300.39194
kplr008656535-01,8656535,44.711842,8656535,,K05556.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.017,11.375,13.157,,,,,,,,,,,,,11.795,13.415,11.345,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,631.99116,0.006482,-0.006482,,,,,13.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454980.275,0.00767,-0.00767,147.27452,0.00767,-0.00767,,2018-08-16,Done,,301.50656
kplr008715589-01,8715589,44.828499,8715589,,K05563.01,,,1,008/008715/008715589/dv/kplr008715589-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.389,11.699,13.303,,,,,,,,,,,,,12.155,13.629,11.551,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,7.62210397,6.704e-05,-6.704e-05,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454971.652,0.00704,-0.00704,138.65231,0.00704,-0.00704,,2018-08-16,Done,13.134,300.00098
kplr008741367-01,8741367,44.920082,8741367,,K05566.01,,,1,008/008741/008741367/dv/kplr008741367-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,12.86,11.322,12.42,,,,,,,,,,,,,11.548,12.551,11.29,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,0.9886684,0.0002913,-0.0002913,,,,,12.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454964.994,0.00507,-0.00507,131.99354,0.00507,-0.00507,,2018-08-16,Done,,286.29129
kplr008747910-01,8747910,44.942421,8747910,,K05570.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.353,13.081,14.548,,,,,,,,,,,,,13.492,14.789,13.027,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,574.65297,0.02898,-0.02898,,,,,14.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455198.295,0.0539,-0.0539,365.2946,0.0539,-0.0539,,2018-08-16,Done,14.471,289.62814
kplr008807988-01,8807988,45.03043,8807988,,K05572.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.253,11.813,13.315,,,,,,,,,,,,,12.219,13.596,11.71,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,21.9578446,0.0001992,-0.0001992,,,,,13.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454968.067,0.00672,-0.00672,135.06742,0.00672,-0.00672,,2018-08-16,Done,13.215,287.06146
kplr008814872-01,8814872,45.01141,8814872,,K05574.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,17.088,13.211,15.319,,,,,,,,,,,,,13.926,15.85,13.071,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,373.41509,0.006181,-0.006181,,,,,15.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455179.946,0.0119,-0.0119,346.9457,0.0119,-0.0119,,2018-08-16,Done,15.063,290.30774
kplr008841297-01,8841297,45.05481,8841297,,K05577.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.986,11.993,13.292,,,,,,,,,,,,,12.324,13.5,11.951,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,495.51899,0.01421,-0.01421,,,,,13.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455285.831,0.0127,-0.0127,452.8313,0.0127,-0.0127,,2018-08-16,Done,13.211,299.07831
kplr008868481-01,8868481,45.132259,8868481,,K05578.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,11.525,9.576,10.895,,,,,,,,,,,,,9.919,11.084,9.519,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,388.048463,0.006305,-0.006305,,,,,11.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455128.835,0.0147,-0.0147,295.8353,0.0147,-0.0147,,2018-08-16,Done,10.806,284.31519
kplr008888745-01,8888745,45.16674,8888745,,K05579.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.42,13.531,15.237,,,,,,,,,,,,,14.06,15.592,13.385,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,34.0269868,0.0004382,-0.0004382,,,,,15.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454997.796,0.00931,-0.00931,164.79638,0.00931,-0.00931,,2018-08-16,Done,15.072,293.01563
kplr008890417-01,8890417,45.160938,8890417,,K05580.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.463,12.44,13.74,,,,,,,,,,,,,12.774,13.957,12.393,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,173.219879,0.002862,-0.002862,,,,,13.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455034.299,0.0119,-0.0119,201.2993,0.0119,-0.0119,,2018-08-16,Done,13.676,293.61044
kplr008915379-01,8915379,45.11108,8915379,,K05583.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.924,13.512,15.041,,,,,,,,,,,,,13.914,15.306,13.458,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,20.5858591,0.0008466,-0.0008466,,,,,15.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454973.675,0.0272,-0.0272,140.6753,0.0272,-0.0272,,2018-08-16,Done,14.883,300.9559
kplr008937555-01,8937555,45.23811,8937555,,K05585.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.089,10.424,12.1,,,,,,,,,,,,,10.908,12.397,10.345,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,113.573945,0.001397,-0.001397,,,,,12.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455049.472,0.00721,-0.00721,216.47178,0.00721,-0.00721,,2018-08-16,Done,11.975,285.09998
kplr008946267-01,8946267,45.242641,8946267,,K05588.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.937,13.678,15.131,,,,,,,,,,,,,14.005,15.373,13.603,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,542.91133,0.02675,-0.02675,,,,,15.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455242.692,0.0281,-0.0281,409.6919,0.0281,-0.0281,,2018-08-16,Done,15.008,289.3334
kplr008959240-01,8959240,45.21767,8959240,,K05591.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.346,11.466,13.216,,,,,,,,,,,,,11.977,13.555,11.356,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,317.009388,0.006138,-0.006138,,,,,13.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455016.104,0.0182,-0.0182,183.1035,0.0182,-0.0182,,2018-08-16,Done,13.043,294.09128
kplr008971044-01,8971044,45.291142,8971044,,K05592.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.47,13.621,14.876,,,,,,,,,,,,,13.942,15.054,13.518,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,482.51701,0.0201,-0.0201,,,,,15.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455109.204,0.0284,-0.0284,276.2043,0.0284,-0.0284,,2018-08-16,Done,14.823,297.48312
kplr009011877-01,9011877,45.331322,9011877,,K05597.01,,,1,009/009011/009011877/dv/kplr009011877-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.433,11.864,13.422,,,,,,,,,,,,,12.255,13.725,11.761,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,7.77710639,8.386e-05,-8.386e-05,,,,,13.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454966.865,0.00743,-0.00743,133.86539,0.00743,-0.00743,,2018-08-16,Done,13.299,287.82678
kplr009012244-01,9012244,45.396439,9012244,,K05598.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.215,12.323,13.618,,,,,,,,,,,,,12.659,13.797,12.241,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,376.934014,0.006116,-0.006116,,,,,13.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455100.419,0.0168,-0.0168,267.4192,0.0168,-0.0168,,2018-08-16,Done,13.546,287.99823
kplr009018021-01,9018021,45.389992,9018021,,K05600.01,,,1,009/009018/009018021/dv/kplr009018021-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.27,12.422,14.166,,,,,,,,,,,,,12.928,14.498,12.313,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,17.168095,0.003415,-0.003415,,,,,14.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454967.637,0.0491,-0.0491,134.637329,0.0491,-0.0491,,2018-08-16,Done,13.993,290.39032
kplr009026007-01,9026007,45.342541,9026007,,K05602.01,,,1,009/009026/009026007/dv/kplr009026007-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.053,13.228,14.44,,,,,,,,,,,,,13.524,14.624,13.18,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,403.163148,0.009469,-0.009469,,,,,14.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455267.753,0.0124,-0.0124,434.7531,0.0124,-0.0124,,2018-08-16,Done,14.368,293.29337
kplr009026248-01,9026248,45.31385,9026248,,K05603.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.196,10.457,12.161,,,,,,,,,,,,,10.96,12.472,10.39,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,341.557931,0.004659,-0.004659,,,,,12.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455077.886,0.00736,-0.00736,244.88596,0.00736,-0.00736,,2018-08-16,Done,12.026,293.37994
kplr009044060-01,9044060,45.373589,9044060,,K05604.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.343,11.671,12.785,,,,,,,,,,,,,11.85,12.952,11.594,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,476.91977,0.0164,-0.0164,,,,,12.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455223.473,0.0224,-0.0224,390.4731,0.0224,-0.0224,,2018-08-16,Done,12.716,298.28308
kplr009047416-01,9047416,45.34354,9047416,,K05605.01,,,1,009/009047/009047416/dv/kplr009047416-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.967,12.591,14.044,,,,,,,,,,,,,12.965,14.321,12.52,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,9.011888,0.001624,-0.001624,,,,,14.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454971.658,0.248,-0.248,138.658,0.248,-0.248,,2018-08-16,Done,13.913,299.19171
